,Sales ;  Total (State) ;  Mining ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Manufacturing ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Electricity, gas, water and waste services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Construction ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Wholesale trade ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Retail trade ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Accommodation and food services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Transport, postal and warehousing ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Information media and telecommunications ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Financial and insurance services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Rental, hiring and real estate services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;","Sales ;  Total (State) ;  Professional, scientific and technical services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Administrative and support services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Arts and recreation services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Other services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Mining ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Manufacturing ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Electricity, gas, water and waste services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Construction ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Wholesale trade ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Retail trade ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Accommodation and food services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Transport, postal and warehousing ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Information media and telecommunications ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Financial and insurance services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Rental, hiring and real estate services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;","Sales ;  Total (State) ;  Professional, scientific and technical services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Administrative and support services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Arts and recreation services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Other services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Mining ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Manufacturing ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Electricity, gas, water and waste services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Construction ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Wholesale trade ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Retail trade ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Accommodation and food services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Transport, postal and warehousing ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Information media and telecommunications ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Financial and insurance services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,"Sales ;  Total (State) ;  Rental, hiring and real estate services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;","Sales ;  Total (State) ;  Professional, scientific and technical services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;",Sales ;  Total (State) ;  Administrative and support services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Arts and recreation services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;,Sales ;  Total (State) ;  Other services ;  Chain Volume Measures ;  TOTAL (SCP_SCOPE) ;
Unit,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions,$ Millions
Series Type,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Seasonally Adjusted,Trend,Trend,Trend,Trend,Trend,Trend,Trend,Trend,Trend,Trend,Trend,Trend,Trend,Trend,Trend
Data Type,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW,FLOW
Frequency,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter,Quarter
Collection Month,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Series Start,Mar-2001,Sep-1985,Mar-2001,Mar-2001,Sep-1989,Mar-1999,Mar-1999,Sep-1999,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Mar-2001,Sep-1985,Mar-2001,Mar-2001,Sep-1989,Mar-1999,Sep-1999,Sep-2000,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Mar-2001,Sep-1985,Mar-2001,Mar-2001,Sep-1989,Mar-1999,Sep-1999,Sep-2000,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001,Sep-2001
Series End,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026,Mar-2026
No. Obs,101,163,101,101,147,109,109,107,99,99,99,99,99,99,99,101,163,101,101,147,109,107,103,99,99,99,99,99,99,99,101,163,101,101,147,109,107,103,99,99,99,99,99,99,99
Series ID,A3538806T,A3538809X,A3538812L,A3538815V,A3538818A,A3538821R,A3538824W,A3538827C,A3538830T,A3538833X,A3538836F,A3538839L,A3538842A,A3538845J,A3538848R,A3538807V,A3538810J,A3538813R,A3538816W,A3538819C,A3538822T,A3538825X,A3538828F,A3538831V,A3538834A,A3538837J,A3538840W,A3538843C,A3538846K,A3538849T,A3538808W,A3538811K,A3538814T,A3538817X,A3538820L,A3538823V,A3538826A,A3538829J,A3538832W,A3538835C,A3538838K,A3538841X,A3538844F,A3538847L,A3538850A
Sep-1985,,76480,,,,,,,,,,,,,,,74482,,,,,,,,,,,,,,,74310,,,,,,,,,,,,,
Dec-1985,,78063,,,,,,,,,,,,,,,75102,,,,,,,,,,,,,,,74792,,,,,,,,,,,,,
Mar-1986,,68451,,,,,,,,,,,,,,,74621,,,,,,,,,,,,,,,75498,,,,,,,,,,,,,
